Time,Currency,Impact,Event,Actual,Previous,EffectDay,Effect60,Effect30
10/23/2015 20:00,EUR,Low,Belgian NBB Business Climate,-4,-6.8,-133,-39,18
10/23/2015 20:45,USD,Low,Flash Manufacturing PMI,54,53.1,-133,-35,-35
10/26/2015 16:00,EUR,High,German ifo Business Climate,108.2,108.5,57,-23,-23
10/26/2015 21:00,USD,Medium,New Home Sales,468K,529K,57,23,23
10/27/2015 16:00,EUR,Medium,M3 Money Supply y/y,4.90%,4.90%,-48,16,-8
10/27/2015 16:00,EUR,Low,Private Loans y/y,1.10%,1.00%,-48,16,-8
10/27/2015 19:30,USD,High,Core Durable Goods Orders m/m,-0.40%,-0.20%,-48,-34,-29
10/27/2015 19:30,USD,Medium,Durable Goods Orders m/m,-1.20%,-2.30%,-48,-34,-29
10/27/2015 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.10%,4.90%,-48,-30,23
10/27/2015 20:45,USD,Low,Flash Services PMI,54.4,55.1,-48,-22,-18
10/27/2015 20:59,USD,Low,Richmond Manufacturing Index,-1,-5,-48,-22,-22
10/27/2015 21:00,USD,High,CB Consumer Confidence,97.6,102.6,-48,-22,-22
10/28/2015 14:00,EUR,Low,German GfK Consumer Climate,9.4,9.6,70,23,12
10/28/2015 14:00,EUR,Low,German Import Prices m/m,-0.70%,-1.50%,70,23,12
10/28/2015 19:30,USD,Medium,Goods Trade Balance,-58.6B,-67.2B,70,24,24
10/28/2015 21:30,USD,Medium,Crude Oil Inventories,3.4M,8.0M,70,20,20
10/29/2015 1:00,USD,High,Federal Funds Rate,<0.25%,<0.25%,-187,-176,-147
10/29/2015 13:58,EUR,Medium,German Prelim CPI m/m,0.00%,-0.20%,-187,-22,17
10/29/2015 15:00,EUR,Medium,Spanish Flash CPI y/y,-0.70%,-0.90%,-187,29,18
10/29/2015 15:55,EUR,Medium,German Unemployment Change,-5K,2K,-187,34,34
10/29/2015 19:30,USD,High,Advance GDP q/q,1.50%,3.90%,-187,-50,-39
10/29/2015 19:30,USD,High,Unemployment Claims,260K,259K,-187,-50,-39
10/29/2015 19:30,USD,Medium,Advance GDP Price Index q/q,1.20%,2.10%,-187,-50,-39
10/29/2015 21:00,USD,Medium,Pending Home Sales m/m,-2.30%,-1.40%,-187,28,27
10/29/2015 21:30,USD,Low,Natural Gas Storage,63B,81B,-187,-16,-14
10/30/2015 14:00,EUR,Medium,German Retail Sales m/m,0.00%,-0.70%,121,22,12
10/30/2015 14:45,EUR,Low,French Consumer Spending m/m,0.00%,0.10%,121,22,-19
10/30/2015 15:00,EUR,Medium,Spanish Flash GDP q/q,0.80%,1.00%,121,26,18
10/30/2015 16:00,EUR,Low,Italian Monthly Unemployment Rate,11.80%,11.90%,121,-21,17
10/30/2015 17:00,EUR,Medium,CPI Flash Estimate y/y,0.00%,-0.10%,121,22,18
10/30/2015 17:00,EUR,Medium,Core CPI Flash Estimate y/y,1.00%,0.90%,121,22,18
10/30/2015 17:00,EUR,Medium,Unemployment Rate,10.80%,10.90%,121,22,18
10/30/2015 17:00,EUR,Low,Italian Prelim CPI m/m,0.20%,-0.40%,121,22,18
10/30/2015 19:30,USD,High,Employment Cost Index q/q,0.60%,0.20%,121,-37,-30
10/30/2015 19:30,USD,Medium,Core PCE Price Index m/m,0.10%,0.10%,121,-37,-30
10/30/2015 19:30,USD,Medium,Personal Spending m/m,0.10%,0.40%,121,-37,-30
10/30/2015 19:30,USD,Low,Personal Income m/m,0.10%,0.40%,121,-37,-30
10/30/2015 20:45,USD,Medium,Chicago PMI,56.2,48.7,121,50,45
10/30/2015 21:00,USD,Medium,Revised UoM Consumer Sentiment,90,92.1,121,32,32
11/2/2015 14:15,EUR,Medium,Spanish Manufacturing PMI,51.3,51.7,52,21,11
11/2/2015 14:45,EUR,Low,Italian Manufacturing PMI,54.1,52.7,52,-32,-18
11/2/2015 14:50,EUR,Low,French Final Manufacturing PMI,50.6,50.7,52,-32,-24
11/2/2015 14:55,EUR,Low,German Final Manufacturing PMI,52.1,51.6,52,-30,-30
11/2/2015 15:00,EUR,Low,Final Manufacturing PMI,52.3,52,52,-34,-29
11/2/2015 20:45,USD,Low,Final Manufacturing PMI,54.1,54,52,16,16
11/2/2015 21:00,USD,High,ISM Manufacturing PMI,50.1,50.2,52,-19,-13
11/2/2015 21:00,USD,Low,Construction Spending m/m,0.60%,0.70%,52,-19,-13
11/2/2015 21:00,USD,Low,ISM Manufacturing Prices,39,38,52,-19,-13
11/3/2015 14:00,EUR,Medium,Spanish Unemployment Change,82.3K,26.1K,-95,-10,6
11/3/2015 21:00,USD,Medium,Factory Orders m/m,-1.00%,-2.10%,-95,-32,12
11/3/2015 21:00,USD,Low,IBD/TIPP Economic Optimism,45.5,47.3,-95,-32,12
11/3/2015 21:00,USD,Low,Total Vehicle Sales,18.2M,18.2M,-95,-32,12
11/4/2015 14:15,EUR,Low,Spanish Services PMI,55.9,55.1,-125,-17,9
11/4/2015 14:45,EUR,Low,Italian Services PMI,53.4,53.3,-125,-19,-17
11/4/2015 14:50,EUR,Low,French Final Services PMI,52.7,52.3,-125,-23,-17
11/4/2015 14:55,EUR,Low,German Final Services PMI,54.5,55.2,-125,-24,-19
11/4/2015 15:00,EUR,Low,Final Services PMI,54.1,54.2,-125,-23,-17
11/4/2015 16:00,EUR,Low,PPI m/m,-0.30%,-0.80%,-125,-14,-14
11/4/2015 19:15,USD,High,ADP Non-Farm Employment Change,182K,190K,-125,8,8
11/4/2015 19:30,USD,High,Trade Balance,-40.8B,-48.0B,-125,-26,-7
11/4/2015 20:45,USD,Low,Final Services PMI,54.8,54.4,-125,-40,-8
11/4/2015 21:00,USD,High,ISM Services PMI,59.1,56.9,-125,-40,-34
11/4/2015 21:30,USD,Medium,Crude Oil Inventories,2.8M,3.4M,-125,-38,28
11/5/2015 13:00,EUR,Medium,German Factory Orders m/m,-1.70%,-1.80%,64,-16,-11
11/5/2015 16:00,EUR,Low,Retail Sales m/m,-0.10%,0.00%,64,-30,-25
11/5/2015 19:30,USD,High,Unemployment Claims,276K,260K,64,20,11
11/5/2015 19:30,USD,Medium,Prelim Nonfarm Productivity q/q,1.60%,3.30%,64,20,11
11/5/2015 19:30,USD,Medium,Prelim Unit Labor Costs q/q,1.40%,-1.40%,64,20,11
11/5/2015 21:30,USD,Low,Natural Gas Storage,52B,63B,64,-34,-24
11/6/2015 13:00,EUR,Low,German Industrial Production m/m,-1.10%,-0.60%,-188,-19,-13
11/6/2015 13:45,EUR,Low,French Trade Balance,-3.4B,-3.0B,-188,15,11
11/6/2015 19:30,USD,High,Average Hourly Earnings m/m,0.40%,0.00%,-188,-49,-12
11/6/2015 19:30,USD,High,Non-Farm Employment Change,271K,137K,-188,-49,-12
11/6/2015 19:30,USD,High,Unemployment Rate,5.00%,5.10%,-188,-49,-12
11/7/2015 2:00,USD,Low,Consumer Credit m/m,28.9B,16.0B,27,14,-12
11/9/2015 13:00,EUR,Low,German Trade Balance,19.4B,19.6B,70,-7,7
11/9/2015 15:30,EUR,Low,Sentix Investor Confidence,15.1,11.7,70,-19,-14
11/10/2015 13:45,EUR,Low,French Industrial Production m/m,0.10%,1.70%,-95,19,-7
11/10/2015 15:00,EUR,Low,Italian Industrial Production m/m,0.20%,-0.50%,-95,-22,-17
11/10/2015 16:58,USD,Low,NFIB Small Business Index,96.1,96.1,-95,14,14
11/10/2015 19:30,USD,Medium,Import Prices m/m,-0.50%,-0.60%,-95,-49,-40
11/10/2015 21:00,USD,Low,Final Wholesale Inventories m/m,0.50%,0.30%,-95,-27,-17
11/11/2015 13:00,EUR,Low,German WPI m/m,-0.40%,-0.60%,92,-18,-16
11/12/2015 13:00,EUR,Low,German Final CPI m/m,0.00%,0.00%,118,8,7
11/12/2015 13:45,EUR,Low,French Final CPI m/m,0.10%,-0.40%,118,-16,-15
11/12/2015 16:00,EUR,Low,Industrial Production m/m,-0.30%,-0.40%,118,28,28
11/12/2015 19:30,USD,High,Unemployment Claims,276K,276K,118,22,14
11/12/2015 21:00,USD,Medium,JOLTS Job Openings,5.53M,5.38M,118,73,17
11/12/2015 22:00,USD,Medium,Crude Oil Inventories,4.2M,2.8M,118,-59,-54
11/13/2015 0:57,USD,Low,Federal Budget Balance,-136.5B,91.1B,-112,-14,-14
11/13/2015 12:30,EUR,Low,French Prelim GDP q/q,0.30%,0.00%,-112,-19,-7
11/13/2015 13:00,EUR,High,German Prelim GDP q/q,0.30%,0.40%,-112,15,-13
11/13/2015 13:45,EUR,Low,French Prelim Private Payrolls q/q,0.10%,0.20%,-112,-15,8
11/13/2015 15:00,EUR,Low,Italian Prelim GDP q/q,0.20%,0.30%,-112,-25,-15
11/13/2015 16:00,EUR,Medium,Flash GDP q/q,0.30%,0.40%,-112,-14,-14
11/13/2015 16:00,EUR,Low,Trade Balance,20.1B,19.0B,-112,-14,-14
11/13/2015 19:30,USD,High,Core Retail Sales m/m,0.20%,-0.40%,-112,-27,-11
11/13/2015 19:30,USD,High,PPI m/m,-0.40%,-0.50%,-112,-27,-11
11/13/2015 19:30,USD,High,Retail Sales m/m,0.10%,0.00%,-112,-27,-11
11/13/2015 19:30,USD,Medium,Core PPI m/m,-0.30%,-0.30%,-112,-27,-11
11/13/2015 21:00,USD,High,Prelim UoM Consumer Sentiment,93.1,90,-112,21,-20
11/13/2015 21:00,USD,Low,Business Inventories m/m,0.30%,0.10%,-112,21,-20
11/13/2015 21:30,USD,Low,Natural Gas Storage,49B,52B,-112,37,-16
11/16/2015 16:00,EUR,Medium,Final CPI y/y,0.10%,0.00%,71,-24,-21
11/16/2015 16:00,EUR,Low,Final Core CPI y/y,1.10%,1.00%,71,-24,-21
11/16/2015 19:30,USD,Medium,Empire State Manufacturing Index,-10.7,-11.4,71,-14,13
11/17/2015 15:00,EUR,Low,Italian Trade Balance,2.19B,1.85B,-77,-13,-13
11/17/2015 16:00,EUR,High,German ZEW Economic Sentiment,10.4,1.9,-77,31,16
11/17/2015 16:00,EUR,Medium,ZEW Economic Sentiment,28.3,30.1,-77,31,16
11/17/2015 19:30,USD,High,CPI m/m,0.20%,-0.20%,-77,13,6
11/17/2015 19:30,USD,High,Core CPI m/m,0.20%,0.20%,-77,13,6
11/17/2015 20:15,USD,Medium,Capacity Utilization Rate,77.50%,77.70%,-77,-23,-20
11/17/2015 20:15,USD,Medium,Industrial Production m/m,-0.20%,-0.20%,-77,-23,-20
11/17/2015 21:00,USD,Low,NAHB Housing Market Index,62,65,-77,22,15
11/18/2015 3:00,USD,Low,TIC Long-Term Purchases,33.6B,20.8B,-69,-13,-7
11/18/2015 19:30,USD,High,Building Permits,1.15M,1.11M,-69,-11,-11
11/18/2015 19:30,USD,Medium,Housing Starts,1.06M,1.19M,-69,-11,-11
11/18/2015 21:30,USD,Medium,Crude Oil Inventories,0.3M,4.2M,-69,-18,12
11/19/2015 15:00,EUR,Low,Current Account,29.4B,18.7B,146,22,-13
11/19/2015 19:30,USD,High,Philly Fed Manufacturing Index,1.9,-4.5,146,-39,-20
11/19/2015 19:30,USD,High,Unemployment Claims,271K,276K,146,-39,-20
11/19/2015 21:00,USD,Low,CB Leading Index m/m,0.60%,-0.10%,146,49,49
11/19/2015 21:30,USD,Low,Natural Gas Storage,15B,49B,146,-25,-25
11/20/2015 13:00,EUR,Low,German PPI m/m,-0.40%,-0.40%,-104,-12,-9
11/20/2015 21:00,EUR,Low,Consumer Confidence,-6,-8,-104,-26,16
11/23/2015 14:00,EUR,High,French Flash Manufacturing PMI,50.8,50.6,-65,19,-18
11/23/2015 14:00,EUR,Medium,French Flash Services PMI,51.3,52.7,-65,19,-18
11/23/2015 14:30,EUR,High,German Flash Manufacturing PMI,52.6,52.1,-65,20,10
11/23/2015 14:30,EUR,Medium,German Flash Services PMI,55.6,54.5,-65,20,10
11/23/2015 15:00,EUR,Medium,Flash Manufacturing PMI,52.8,52.3,-65,22,15
11/23/2015 15:00,EUR,Medium,Flash Services PMI,54.6,54.1,-65,22,15
11/23/2015 20:45,USD,Low,Flash Manufacturing PMI,52.6,54.1,-65,24,24
11/23/2015 21:00,USD,Medium,Existing Home Sales,5.36M,5.55M,-65,26,-16
11/24/2015 13:00,EUR,Low,German Final GDP q/q,0.30%,0.30%,72,-11,-11
11/24/2015 15:00,EUR,High,German ifo Business Climate,109,108.2,72,27,13
11/24/2015 19:30,USD,High,Prelim GDP q/q,2.10%,1.50%,72,30,17
11/24/2015 19:30,USD,Medium,Goods Trade Balance,-58.4B,-59.1B,72,30,17
11/24/2015 19:30,USD,Low,Prelim GDP Price Index q/q,1.30%,1.20%,72,30,17
11/24/2015 20:00,EUR,Low,Belgian NBB Business Climate,-3.9,-4,72,21,21
11/24/2015 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.50%,5.10%,72,21,21
11/24/2015 20:59,USD,Low,Richmond Manufacturing Index,-3,-1,72,-37,-25
11/24/2015 21:00,USD,High,CB Consumer Confidence,90.4,99.1,72,-37,-26
11/25/2015 16:00,EUR,Low,Italian Retail Sales m/m,-0.10%,0.20%,-123,-58,-38
11/25/2015 19:30,USD,High,Core Durable Goods Orders m/m,0.50%,-0.30%,-123,-21,-14
11/25/2015 19:30,USD,High,Unemployment Claims,260K,272K,-123,-21,-14
11/25/2015 19:30,USD,Medium,Core PCE Price Index m/m,0.00%,0.20%,-123,-21,-14
11/25/2015 19:30,USD,Medium,Durable Goods Orders m/m,3.00%,-0.80%,-123,-21,-14
11/25/2015 19:30,USD,Medium,Personal Spending m/m,0.10%,0.10%,-123,-21,-14
11/25/2015 19:30,USD,Low,Personal Income m/m,0.40%,0.20%,-123,-21,-14
11/25/2015 20:00,USD,Low,HPI m/m,0.80%,0.30%,-123,-25,-21
11/25/2015 20:45,USD,Low,Flash Services PMI,56.5,54.8,-123,18,18
11/25/2015 21:00,USD,Medium,New Home Sales,495K,447K,-123,-19,-10
11/25/2015 21:00,USD,Medium,Revised UoM Consumer Sentiment,91.3,93.1,-123,-19,-10
11/25/2015 21:30,USD,Medium,Crude Oil Inventories,1.0M,0.3M,-123,27,-13
11/26/2015 11:00,USD,Low,Natural Gas Storage,9B,15B,-41,-6,-3
11/26/2015 15:00,EUR,Medium,M3 Money Supply y/y,5.30%,4.90%,-41,14,6
11/26/2015 15:00,EUR,Low,Private Loans y/y,1.20%,1.10%,-41,14,6
11/27/2015 13:00,EUR,Low,German Import Prices m/m,-0.30%,-0.70%,-69,27,10
11/27/2015 13:45,EUR,Low,French Consumer Spending m/m,-0.70%,0.10%,-69,18,18
11/27/2015 14:00,EUR,Medium,Spanish Flash CPI y/y,-0.30%,-0.70%,-69,-10,-9
11/27/2015 18:00,EUR,Low,German GfK Consumer Climate,9.3,9.4,-69,-17,11
11/30/2015 13:00,EUR,Medium,German Retail Sales m/m,-0.40%,0.00%,-37,-8,-5
11/30/2015 13:00,EUR,Medium,German Prelim CPI m/m,0.10%,0.00%,-37,-8,-5
11/30/2015 16:00,EUR,Low,Italian Prelim CPI m/m,-0.40%,0.20%,-37,21,-18
11/30/2015 20:45,USD,Medium,Chicago PMI,48.7,56.2,-37,11,11
11/30/2015 21:00,USD,Medium,Pending Home Sales m/m,0.20%,-1.60%,-37,11,11
12/1/2015 14:15,EUR,Medium,Spanish Manufacturing PMI,53.1,51.3,79,-16,12
12/1/2015 14:45,EUR,Low,Italian Manufacturing PMI,54.9,54.1,79,17,-12
12/1/2015 14:50,EUR,Low,French Final Manufacturing PMI,50.6,50.8,79,27,-12
12/1/2015 14:55,EUR,Medium,German Unemployment Change,-13K,-6K,79,29,-10
12/1/2015 14:55,EUR,Low,German Final Manufacturing PMI,52.9,52.6,79,29,-10
12/1/2015 15:00,EUR,Low,Final Manufacturing PMI,52.8,52.8,79,32,12
12/1/2015 15:00,EUR,Low,Italian Monthly Unemployment Rate,11.50%,11.60%,79,32,12
12/1/2015 16:00,EUR,Medium,Unemployment Rate,10.70%,10.80%,79,-25,-17
12/1/2015 20:45,USD,Low,Final Manufacturing PMI,52.8,52.6,79,24,19
12/1/2015 21:00,USD,High,ISM Manufacturing PMI,48.6,50.1,79,23,23
12/1/2015 21:00,USD,Low,Construction Spending m/m,1.00%,0.60%,79,23,23
12/1/2015 21:00,USD,Low,ISM Manufacturing Prices,35.5,39,79,23,23
12/1/2015 21:00,USD,Low,Total Vehicle Sales,18.2M,18.2M,79,23,23
12/2/2015 14:00,EUR,Medium,Spanish Unemployment Change,-27.1K,82.3K,-77,19,10
12/2/2015 16:00,EUR,Medium,CPI Flash Estimate y/y,0.10%,0.10%,-77,20,14
12/2/2015 16:00,EUR,Medium,Core CPI Flash Estimate y/y,0.90%,1.10%,-77,20,14
12/2/2015 16:00,EUR,Low,PPI m/m,-0.30%,-0.40%,-77,20,14
12/2/2015 19:15,USD,High,ADP Non-Farm Employment Change,217K,196K,-77,24,-7
12/2/2015 19:30,USD,Medium,Revised Nonfarm Productivity q/q,2.20%,1.60%,-77,-33,8
12/2/2015 19:30,USD,Low,Revised Unit Labor Costs q/q,1.80%,1.40%,-77,-33,8
12/2/2015 21:30,USD,Medium,Crude Oil Inventories,1.2M,1.0M,-77,-32,-23
12/3/2015 14:15,EUR,Low,Spanish Services PMI,56.7,55.9,403,-17,6
12/3/2015 14:45,EUR,Low,Italian Services PMI,53.4,53.4,403,-20,-17
12/3/2015 14:50,EUR,Low,French Final Services PMI,51,51.3,403,-19,-17
12/3/2015 14:55,EUR,Low,German Final Services PMI,55.6,55.6,403,-19,-17
12/3/2015 15:00,EUR,Low,Final Services PMI,54.2,54.6,403,-16,-13
12/3/2015 16:00,EUR,Low,Retail Sales m/m,-0.10%,-0.10%,403,-24,-20
12/3/2015 18:45,EUR,High,Main Refinancing Rate,0.05%,0.05%,403,89,-17
12/3/2015 19:30,USD,High,Unemployment Claims,269K,260K,403,199,132
12/3/2015 20:45,USD,Low,Final Services PMI,56.1,56.5,403,-104,-101
12/3/2015 21:00,USD,High,ISM Services PMI,55.9,59.1,403,-41,-41
12/3/2015 21:00,USD,Medium,Factory Orders m/m,1.50%,-0.80%,403,-41,-41
12/3/2015 21:30,USD,Low,Natural Gas Storage,-53B,9B,403,78,-34
12/4/2015 13:00,EUR,Medium,German Factory Orders m/m,1.80%,-0.70%,-125,-29,-18
12/4/2015 19:30,USD,High,Average Hourly Earnings m/m,0.20%,0.40%,-125,68,-13
12/4/2015 19:30,USD,High,Non-Farm Employment Change,211K,298K,-125,68,-13
12/4/2015 19:30,USD,High,Unemployment Rate,5.00%,5.00%,-125,68,-13
12/4/2015 19:30,USD,Medium,Trade Balance,-43.9B,-42.5B,-125,68,-13
12/7/2015 13:00,EUR,Low,German Industrial Production m/m,0.20%,-1.10%,-91,9,8
12/7/2015 15:30,EUR,Low,Sentix Investor Confidence,15.7,15.1,-91,-25,-21
12/8/2015 2:00,USD,Low,Consumer Credit m/m,16.0B,28.6B,70,9,9
12/8/2015 13:45,EUR,Low,French Trade Balance,-4.6B,-3.6B,70,15,15
12/8/2015 16:00,EUR,Low,Revised GDP q/q,0.30%,0.30%,70,-19,-18
12/8/2015 17:00,USD,Low,NFIB Small Business Index,94.8,96.1,70,-21,-21
12/8/2015 21:00,USD,Low,IBD/TIPP Economic Optimism,47.2,45.5,70,-31,-12
12/8/2015 21:02,USD,Medium,JOLTS Job Openings,5.38M,5.53M,70,-31,-14
12/9/2015 13:00,EUR,Low,German Trade Balance,20.8B,19.2B,119,19,10
12/9/2015 21:00,USD,Low,Final Wholesale Inventories m/m,-0.10%,0.20%,119,-32,20
12/9/2015 21:30,USD,Medium,Crude Oil Inventories,-3.6M,1.2M,119,22,16
12/10/2015 12:30,EUR,Low,French Final Private Payrolls q/q,0.00%,0.10%,-118,-10,-6
12/10/2015 13:45,EUR,Low,French Final CPI m/m,-0.20%,0.10%,-118,-10,-8
12/10/2015 13:45,EUR,Low,French Industrial Production m/m,0.50%,0.00%,-118,-10,-8
12/10/2015 19:30,USD,High,Unemployment Claims,282K,269K,-118,-20,-12
12/10/2015 19:30,USD,Medium,Import Prices m/m,-0.40%,-0.30%,-118,-20,-12
12/10/2015 21:30,USD,Low,Natural Gas Storage,-76B,-53B,-118,25,25
12/11/2015 1:00,USD,Low,Federal Budget Balance,-64.6B,-136.5B,104,-18,-12
12/11/2015 13:00,EUR,Low,German Final CPI m/m,0.10%,0.10%,104,14,14
12/11/2015 13:00,EUR,Low,German WPI m/m,-0.20%,-0.40%,104,14,14
12/11/2015 15:00,EUR,Low,Italian Industrial Production m/m,0.50%,0.20%,104,17,10
12/11/2015 16:30,EUR,Medium,Long Term Refinancing Operation,18.3B,15.5B,104,-26,-26
12/11/2015 17:00,EUR,Low,Italian Quarterly Unemployment Rate,11.70%,12.30%,104,31,20
12/11/2015 19:30,USD,High,Core Retail Sales m/m,0.40%,0.10%,104,-28,-17
12/11/2015 19:30,USD,High,PPI m/m,0.30%,-0.40%,104,-28,-17
12/11/2015 19:30,USD,High,Retail Sales m/m,0.20%,0.10%,104,-28,-17
12/11/2015 19:30,USD,Medium,Core PPI m/m,0.30%,-0.30%,104,-28,-17
12/11/2015 21:00,USD,High,Prelim UoM Consumer Sentiment,91.8,91.3,104,79,45
12/11/2015 21:00,USD,Low,Business Inventories m/m,0.00%,0.10%,104,79,45
12/14/2015 16:00,EUR,Low,Industrial Production m/m,0.60%,-0.30%,103,11,11
12/15/2015 16:00,EUR,High,German ZEW Economic Sentiment,16.1,10.4,-151,-20,-20
12/15/2015 16:00,EUR,Medium,ZEW Economic Sentiment,33.9,28.3,-151,-20,-20
12/15/2015 16:00,EUR,Low,Final Employment Change q/q,0.30%,0.40%,-151,-20,-20
12/15/2015 19:30,USD,High,CPI m/m,0.00%,0.20%,-151,13,13
12/15/2015 19:30,USD,High,Core CPI m/m,0.20%,0.20%,-151,13,13
12/15/2015 19:30,USD,Medium,Empire State Manufacturing Index,-4.6,-10.7,-151,13,13
12/15/2015 21:00,USD,Low,NAHB Housing Market Index,61,62,-151,-32,-15
12/16/2015 3:00,USD,Low,TIC Long-Term Purchases,-16.6B,33.6B,54,14,-11
12/16/2015 14:00,EUR,High,French Flash Manufacturing PMI,51.6,50.6,54,-22,18
12/16/2015 14:00,EUR,Medium,French Flash Services PMI,50,51,54,-22,18
12/16/2015 14:30,EUR,High,German Flash Manufacturing PMI,53,52.9,54,-31,-18
12/16/2015 14:30,EUR,Medium,German Flash Services PMI,55.4,55.6,54,-31,-18
12/16/2015 15:00,EUR,Medium,Flash Manufacturing PMI,53.1,52.8,54,23,-21
12/16/2015 15:00,EUR,Medium,Flash Services PMI,53.9,54.2,54,23,-21
12/16/2015 16:00,EUR,Medium,Final CPI y/y,0.20%,0.10%,54,-30,-23
12/16/2015 16:00,EUR,Low,Final Core CPI y/y,0.90%,0.90%,54,-30,-23
12/16/2015 16:00,EUR,Low,Trade Balance,19.9B,19.9B,54,-30,-23
12/16/2015 19:30,USD,High,Building Permits,1.29M,1.16M,54,29,-12
12/16/2015 19:30,USD,Medium,Housing Starts,1.17M,1.06M,54,29,-12
12/16/2015 20:15,USD,Medium,Capacity Utilization Rate,77.00%,77.50%,54,-17,-17
12/16/2015 20:15,USD,Medium,Industrial Production m/m,-0.60%,-0.40%,54,-17,-17
12/16/2015 20:45,USD,Low,Flash Manufacturing PMI,51.3,52.8,54,-16,-9
12/16/2015 21:30,USD,Medium,Crude Oil Inventories,4.8M,-3.6M,54,13,10
12/17/2015 1:00,USD,High,Federal Funds Rate,<0.50%,<0.25%,-207,43,22
12/17/2015 15:00,EUR,High,German ifo Business Climate,108.7,109,-207,20,20
12/17/2015 15:04,EUR,Low,Italian Trade Balance,4.81B,2.19B,-207,18,18
12/17/2015 19:30,USD,High,Philly Fed Manufacturing Index,-5.9,1.9,-207,-27,15
12/17/2015 19:30,USD,High,Unemployment Claims,271K,282K,-207,-27,15
12/17/2015 19:30,USD,Medium,Current Account,-124B,-111B,-207,-27,15
12/17/2015 21:00,USD,Low,CB Leading Index m/m,0.40%,0.60%,-207,-33,-33
12/17/2015 21:30,USD,Low,Natural Gas Storage,-34B,-76B,-207,-22,-21
12/18/2015 15:00,EUR,Low,Current Account,20.4B,30.1B,66,-63,-63
12/18/2015 20:45,USD,Low,Flash Services PMI,53.7,56.1,66,19,-14
12/21/2015 13:00,EUR,Low,German PPI m/m,-0.20%,-0.40%,91,-11,8
12/21/2015 21:00,EUR,Low,Consumer Confidence,-6,-6,91,-25,-23
12/22/2015 13:00,EUR,Low,German GfK Consumer Climate,9.4,9.3,82,11,-4
12/22/2015 13:00,EUR,Low,German Import Prices m/m,-0.20%,-0.30%,82,11,-4
12/22/2015 19:30,USD,High,Final GDP q/q,2.00%,2.10%,82,26,-13
12/22/2015 19:30,USD,Low,Final GDP Price Index q/q,1.30%,1.30%,82,26,-13
12/22/2015 19:55,EUR,Low,Belgian NBB Business Climate,-1.4,-3.9,82,22,22
12/22/2015 20:00,USD,Low,HPI m/m,0.50%,0.70%,82,21,21
12/22/2015 21:00,USD,Medium,Existing Home Sales,4.76M,5.32M,82,22,16
12/22/2015 21:00,USD,Low,Richmond Manufacturing Index,6,-3,82,22,16
12/23/2015 6:50,USD,Medium,Personal Spending m/m,0.30%,0.00%,-109,4,3
12/23/2015 13:45,EUR,Low,French Consumer Spending m/m,-1.10%,-0.20%,-109,13,-10
12/23/2015 16:00,EUR,Low,Italian Retail Sales m/m,-0.30%,-0.10%,-109,16,-12
12/23/2015 19:30,USD,High,Core Durable Goods Orders m/m,-0.10%,0.60%,-109,-14,-6
12/23/2015 19:30,USD,Medium,Core PCE Price Index m/m,0.10%,0.00%,-109,-14,-6
12/23/2015 19:30,USD,Medium,Durable Goods Orders m/m,0.00%,2.90%,-109,-14,-6
12/23/2015 19:30,USD,Low,Personal Income m/m,0.30%,0.40%,-109,-14,-6
12/23/2015 21:00,USD,Medium,New Home Sales,490K,470K,-109,20,18
12/23/2015 21:00,USD,Medium,Revised UoM Consumer Sentiment,92.6,91.8,-109,20,18
12/23/2015 21:30,USD,Medium,Crude Oil Inventories,-5.9M,4.8M,-109,-17,-17
12/24/2015 19:30,USD,High,Unemployment Claims,267K,272K,97,18,16
12/24/2015 21:30,USD,Low,Natural Gas Storage,-32B,-34B,97,18,18
12/29/2015 19:30,USD,Medium,Goods Trade Balance,-60.5B,-58.4B,-93,-28,9
12/29/2015 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,5.50%,5.40%,-93,-64,-28
12/29/2015 21:00,USD,High,CB Consumer Confidence,96.5,92.6,-93,-11,10
12/30/2015 14:00,EUR,Medium,Spanish Flash CPI y/y,0.00%,-0.30%,-40,13,9
12/30/2015 15:00,EUR,Medium,M3 Money Supply y/y,5.10%,5.30%,-40,11,11
12/30/2015 15:00,EUR,Low,Private Loans y/y,1.40%,1.20%,-40,11,11
12/30/2015 21:00,USD,Medium,Pending Home Sales m/m,-0.90%,0.40%,-40,-28,-12
12/30/2015 21:30,USD,Medium,Crude Oil Inventories,2.6M,-5.9M,-40,-26,-24
12/31/2015 19:30,USD,High,Unemployment Claims,287K,267K,-84,13,-9
12/31/2015 20:45,USD,Medium,Chicago PMI,42.9,48.7,-84,-18,-13
12/31/2015 21:30,USD,Low,Natural Gas Storage,-58B,-32B,-84,15,13
1/4/2016 23:30,EUR,Medium,German Prelim CPI m/m,-0.10%,0.10%,-165,17,17
1/4/2016 14:15,EUR,Medium,Spanish Manufacturing PMI,53,53.1,-165,49,18
1/4/2016 14:45,EUR,Low,Italian Manufacturing PMI,55.6,54.9,-165,46,34
1/4/2016 14:50,EUR,Low,French Final Manufacturing PMI,51.4,51.6,-165,36,35
1/4/2016 14:55,EUR,Low,German Final Manufacturing PMI,53.2,53,-165,36,36
