Time,Currency,Impact,Event,Actual,Previous,EffectDay,Effect60,Effect30
6/23/2021 14:30,EUR,High,German Flash Manufacturing PMI,64.9,64.4,58,21,14
6/23/2021 14:30,EUR,High,German Flash Services PMI,58.1,52.8,58,21,14
6/23/2021 15:00,EUR,Medium,Flash Manufacturing PMI,63.1,63.1,58,-13,8
6/23/2021 15:00,EUR,Medium,Flash Services PMI,58,55.2,58,-13,8
6/23/2021 19:30,USD,Low,Current Account,-196B,-175B,58,11,9
6/23/2021 20:45,USD,High,Flash Manufacturing PMI,62.6,62.1,58,-15,12
6/23/2021 20:45,USD,High,Flash Services PMI,64.8,70.4,58,-15,12
6/23/2021 21:00,USD,Low,New Home Sales,769K,817K,58,-22,-12
6/23/2021 21:30,USD,Medium,Crude Oil Inventories,-7.6M,-7.4M,58,-21,-16
6/24/2021 15:00,EUR,Medium,German ifo Business Climate,101.8,99.2,38,-15,13
6/24/2021 19:30,USD,Medium,Final GDP q/q,6.40%,6.40%,38,-15,14
6/24/2021 19:30,USD,Medium,Unemployment Claims,411K,418K,38,-15,14
6/24/2021 19:30,USD,Low,Core Durable Goods Orders m/m,0.30%,1.70%,38,-15,14
6/24/2021 19:30,USD,Low,Durable Goods Orders m/m,2.30%,-0.80%,38,-15,14
6/24/2021 19:30,USD,Low,Goods Trade Balance,-88.1B,-85.7B,38,-15,14
6/24/2021 19:30,USD,Low,Prelim Wholesale Inventories m/m,1.10%,1.00%,38,-15,14
6/24/2021 19:36,USD,Low,Final GDP Price Index q/q,4.30%,4.30%,38,-16,12
6/24/2021 19:56,EUR,Low,Belgian NBB Business Climate,9.8,6.5,38,-16,-14
6/24/2021 21:30,USD,Low,Natural Gas Storage,55B,16B,38,-23,-23
6/25/2021 13:00,EUR,Low,German GfK Consumer Climate,-0.3,-6.9,49,14,8
6/25/2021 15:00,EUR,Low,M3 Money Supply y/y,8.40%,9.20%,49,-9,-8
6/25/2021 15:00,EUR,Low,Private Loans y/y,3.90%,3.80%,49,-9,-8
6/25/2021 19:30,USD,Medium,Core PCE Price Index m/m,0.50%,0.70%,49,19,16
6/25/2021 19:30,USD,Low,Personal Income m/m,-2.00%,-13.10%,49,19,16
6/25/2021 19:30,USD,Low,Personal Spending m/m,0.00%,0.90%,49,19,16
6/25/2021 21:00,USD,Medium,Revised UoM Consumer Sentiment,85.5,86.4,49,-24,-13
6/28/2021 13:00,EUR,Low,German Import Prices m/m,1.70%,1.40%,-42,10,9
6/29/2021 13:00,EUR,Low,German Prelim CPI m/m,0.40%,0.50%,-52,-8,7
6/29/2021 14:00,EUR,Low,Spanish Flash CPI y/y,2.60%,2.70%,-52,-16,-16
6/29/2021 20:00,USD,Low,HPI m/m,1.80%,1.60%,-52,22,16
6/29/2021 20:00,USD,Low,S&P/CS Composite-20 HPI y/y,14.90%,13.40%,-52,22,16
6/29/2021 21:00,USD,Medium,CB Consumer Confidence,127.3,120,-52,27,13
6/30/2021 13:45,EUR,Low,French Consumer Spending m/m,10.40%,-8.70%,-64,-15,-13
6/30/2021 13:45,EUR,Low,French Prelim CPI m/m,0.20%,0.30%,-64,-15,-13
6/30/2021 14:55,EUR,Low,German Unemployment Change,-38K,-19K,-64,-18,-18
6/30/2021 16:00,EUR,Medium,CPI Flash Estimate y/y,1.90%,2.00%,-64,12,10
6/30/2021 16:00,EUR,Low,Core CPI Flash Estimate y/y,0.90%,1.00%,-64,12,10
6/30/2021 16:00,EUR,Low,Italian Prelim CPI m/m,0.10%,0.00%,-64,12,10
6/30/2021 19:15,USD,Medium,ADP Non-Farm Employment Change,692K,886K,-64,-21,-17
6/30/2021 20:45,USD,Medium,Chicago PMI,66.1,75.2,-64,-19,-13
6/30/2021 21:00,USD,Medium,Pending Home Sales m/m,8.00%,-4.40%,-64,-25,-19
6/30/2021 21:30,USD,Medium,Crude Oil Inventories,-6.7M,-7.6M,-64,-22,-22
